"reaction_type","content_id","datetime","content_type","category","sentiment","score"
"dislike","97522e57-d9ab-4bd6-97bf-c24d952602d2","2020-11-09 02:49:59","photo","studying","negative",10
"dislike","496645a7-64f7-4c56-94f5-a71671cb262e","2020-07-10 16:23:43","GIF","dogs","negative",10
"dislike","96209724-37a8-475b-b80a-03e96a7c33b1","2021-02-02 14:13:27","GIF","fitness","negative",10
"dislike","331fad49-0e33-4676-8e2d-51ec52e86625","2020-06-25 17:35:22","audio","education","negative",10
"dislike","1517abf6-67ed-47e1-9b9b-7e79a23a4d22","2020-11-17 20:56:53","photo","education","negative",10
"dislike","c2373565-f5f1-415f-9786-49ff558c7739","2021-01-15 02:10:33","GIF","soccer","negative",10
"dislike","e57d3bd7-da38-492d-a87d-3a643f61fd9c","2020-11-30 03:08:10","audio","education","negative",10
"dislike","daeddfcc-c030-4674-8317-56a23ab81799","2020-10-03 00:52:37","audio","animals","negative",10
"dislike","6b2db46f-f733-4b56-af09-0ed7bb232ed4","2021-03-13 21:08:37","audio","animals","negative",10
"dislike","70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6","2021-04-21 00:57:07","video","cooking","negative",10
"dislike","d90a34f1-60ed-4a79-b7bf-fd22efa12e4c","2020-12-12 15:22:33","photo","travel","negative",10
"dislike","331fad49-0e33-4676-8e2d-51ec52e86625","2021-04-09 06:56:32","audio","education","negative",10
"dislike","295ff9f6-64f3-4704-9272-4a932f11d709","2021-05-06 03:41:05","video","travel","negative",10
"dislike","dfdf6d34-e60b-4d21-9973-4bf07769be78","2020-11-21 07:50:20","photo","public speaking","negative",10
"dislike","d4813cf8-87d5-421e-81f7-c5d43c25c62a","2021-04-28 20:34:55","GIF","technology","negative",10
"dislike","632875ea-56de-4160-a76c-d1b3ae9e566f","2021-04-17 03:44:11","GIF","public speaking","negative",10
"dislike","1bbfe52f-37e2-4874-8422-161a60b331e1","2021-03-13 13:52:50","GIF","culture","negative",10
"dislike","bd656a40-09c1-4219-8210-e667136e3734","2020-09-28 05:43:04","GIF","culture","negative",10
"dislike","30c8a141-2c2e-4272-8854-ff5673509652","2020-07-11 14:33:41","audio","culture","negative",10
"dislike","15dc9c91-11a7-45d6-ba68-107e6d4dcf7b","2020-12-06 16:49:43","audio","travel","negative",10
"dislike","52be2c2f-be1f-4cda-a2d6-5c147c018115","2021-04-07 02:55:19","audio","food","negative",10
"dislike","e1eb9e92-2e08-48b0-8be7-a2a98048aa08","2021-06-09 01:33:25","video","public speaking","negative",10
"dislike","e1da66ba-31f3-46af-aaa3-a183e3e7eb56","2021-01-15 07:22:11","GIF","veganism","negative",10
"dislike","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","2021-05-30 20:44:26","GIF","healthy eating","negative",10
"dislike","fd060448-7b3e-4626-b3ca-44bfe764e26f","2021-05-13 10:47:13","photo","cooking","negative",10
"dislike","6ccf94b4-f549-4d17-a1d0-3bf7656bce81","2020-08-16 15:17:51","video","animals","negative",10
"dislike","d03efe68-5986-48c4-8767-93b8f5881004","2021-03-29 00:56:24","GIF","animals","negative",10
"dislike","5911afa4-2af5-4e7e-b6e3-e3b985597aa9","2020-10-22 17:41:09","audio","dogs","negative",10
"dislike","3fc1f583-ce7e-4cfe-b891-d16976953fda","2020-11-24 08:57:30","GIF","science","negative",10
"dislike","b56a9e24-d0f2-4599-b893-c2889a15e1d6","2020-08-07 08:59:39","video","veganism","negative",10
"dislike","fa39acec-96b1-441d-8f85-16dfb44bdfba","2020-09-10 16:05:01","photo","culture","negative",10
"dislike","96d90aa6-a75b-4a75-9565-45f6cc8c9e98","2020-07-02 22:11:21","video","public speaking","negative",10
"dislike","410c757b-918f-4c71-892b-2e6e7697bd86","2021-04-27 19:52:16","video","travel","negative",10
"dislike","70047f87-af62-4674-bf30-a03c9ee9db09","2020-11-13 20:19:11","video","food","negative",10
"dislike","1dec5263-8a54-43fb-bfbe-a388d2919e74","2020-11-04 06:49:27","GIF","food","negative",10
"dislike","dd2f8912-9b97-40cb-ac5f-215f98d4d733","2021-04-16 00:48:55","GIF","fitness","negative",10
"dislike","a3d563e1-c7a6-4367-9195-cddc36863735","2020-10-18 13:56:10","audio","healthy eating","negative",10
"dislike","7e9865ec-7455-4b39-89f7-92e2a82d0f12","2020-08-01 03:03:27","GIF","education","negative",10
"dislike","d70f66c4-627a-4416-b1ad-51b5ccc8cf1d","2020-11-26 06:49:02","GIF","healthy eating","negative",10
"dislike","4b1c315b-84a8-400a-bb49-9fec7dc767d5","2021-05-21 00:01:15","audio","fitness","negative",10
"dislike","26c02731-b5d8-4ad3-99a2-5e589e107937","2021-05-04 23:34:24","video","studying","negative",10
"dislike","197dafda-42bd-4a0c-93b1-2ec8bb0214f6","2021-04-02 07:30:26","audio","travel","negative",10
"dislike","e61a1b04-17e4-4918-a637-ebfc59783ad0","2021-03-09 07:21:08","audio","fitness","negative",10
"dislike","7dc268e5-b50d-4280-82aa-e08af75a8a0a","2020-06-28 21:40:14","photo","science","negative",10
"dislike","0c6e8e2a-7692-4490-b545-f76b0d06697a","2021-05-16 07:34:22","photo","animals","negative",10
"dislike","b62831cc-7447-465b-9c58-1fc659b17310","2021-05-18 16:47:17","audio","animals","negative",10
"dislike","67766c84-7d8d-46e2-b2e8-8b0f8dc27193","2020-06-20 19:53:01","photo","veganism","negative",10
"dislike","581634a6-14c7-4c0a-8c7f-34238e58cf6a","2020-08-14 21:21:10","GIF","veganism","negative",10
"dislike","e8d62710-7e3a-4bef-b6da-edaaed70c401","2020-10-23 03:37:34","photo","healthy eating","negative",10
"dislike","25c8f882-464d-4465-9ed2-e7f7706c1775","2021-03-05 11:53:15","audio","healthy eating","negative",10
"dislike","e1792fe6-28e0-49fc-8b01-0e027461d8b5","2021-05-23 14:17:24","GIF","technology","negative",10
"dislike","4b1c315b-84a8-400a-bb49-9fec7dc767d5","2021-02-01 15:45:13","audio","fitness","negative",10
"dislike","e611ee64-7ada-428d-aa37-94c8c0782a91","2021-04-28 06:37:05","GIF","cooking","negative",10
"dislike","78c7c5a7-5de4-469e-8460-49e8e491bde6","2021-03-26 15:59:02","GIF","public speaking","negative",10
"dislike","2771fa81-b26c-4e11-86ac-90e85faf4981","2020-07-05 08:31:19","video","dogs","negative",10
"dislike","bfc26d2d-b5e5-415a-b104-64befef2f52a","2021-02-04 19:28:47","audio","food","negative",10
"dislike","e8d62710-7e3a-4bef-b6da-edaaed70c401","2021-03-08 03:43:08","photo","healthy eating","negative",10
"dislike","e1792fe6-28e0-49fc-8b01-0e027461d8b5","2020-07-01 17:02:09","GIF","technology","negative",10
"dislike","a8d3e5b8-7838-477c-82ce-4c90029e56ce","2021-06-17 14:40:34","photo","public speaking","negative",10
"dislike","e1792fe6-28e0-49fc-8b01-0e027461d8b5","2020-07-02 00:46:04","GIF","technology","negative",10
"dislike","bc604b62-adbc-4c93-a2ae-602160714d1c","2021-03-08 06:08:06","photo","cooking","negative",10
"dislike","18cb1ce7-fb66-4a56-8042-e38c9593ade1","2020-11-03 06:38:30","photo","animals","negative",10
"dislike","e3bb5693-091c-47de-b4b7-78e28b5fbb98","2020-12-10 10:25:59","photo","education","negative",10
"dislike","9c8be342-6cff-4d80-bf94-fd0fd8ccd845","2020-09-01 10:21:55","video","dogs","negative",10
"dislike","088e2e43-61a8-475f-a3e6-061f626b0f16","2021-02-06 16:51:39","photo","veganism","negative",10
"dislike","964a54b7-7dc7-40b0-bd94-9898b670f9cd","2020-06-21 21:49:20","photo","science","negative",10
"dislike","93c0f4f6-8c1e-453e-8df0-3015b1e76376","2021-05-25 00:49:31","video","technology","negative",10
"dislike","4ce7258e-3777-42b4-af6a-dd8898c42cfd","2020-08-26 23:18:49","photo","travel","negative",10
"dislike","80d4bec9-6441-41a2-be74-0eec3e5317ef","2021-03-31 20:38:49","video","tennis","negative",10
"dislike","17e3a8c5-ecb6-445d-8b69-f8c202d08549","2021-03-30 22:33:59","audio","cooking","negative",10
"dislike","8123c0ac-30b0-4a20-bebe-864b3a6b9e9a","2021-03-05 01:43:53","GIF","soccer","negative",10
"dislike","461cb0ce-0b43-4f13-a8bd-847fc6428c6c","2020-11-06 03:21:48","photo","fitness","negative",10
"dislike","4ae90f6e-da63-4ce2-a357-a4b36c739b80","2021-03-06 07:00:06","GIF","travel","negative",10
"dislike","96209724-37a8-475b-b80a-03e96a7c33b1","2020-09-10 07:54:04","GIF","fitness","negative",10
"dislike","800f467b-53a3-4d20-9342-51fe4fa36ebb","2020-10-07 12:43:16","GIF","food","negative",10
"dislike","fd0a3090-6b89-4c4e-9192-1aa4db213a3e","2021-06-10 04:28:37","GIF","cooking","negative",10
"dislike","56b0b1ab-a07c-4379-b699-80ccc8689c85","2021-06-11 04:27:17","video","culture","negative",10
"dislike","230c4e4d-70c3-461d-b42c-ec09396efb3f","2020-11-23 22:46:17","photo","healthy eating","negative",10
"dislike","d3cc1365-2267-4b4a-8a06-40065d7ae0c9","2021-03-20 16:28:43","audio","public speaking","negative",10
"dislike","31f3802a-fe3d-441c-8732-102bd39f6db5","2020-08-05 15:40:38","audio","science","negative",10
"dislike","50c9237a-541c-4f10-a2be-7cbe076b2012","2021-04-08 11:32:52","GIF","travel","negative",10
"dislike","230c4e4d-70c3-461d-b42c-ec09396efb3f","2021-04-23 23:41:18","photo","healthy eating","negative",10
"dislike","ac63258d-9d7d-4167-934e-48b3f3c43fa9","2020-08-28 01:27:30","audio","tennis","negative",10
"dislike","83d08b29-6cdc-436c-89a6-20c3d60f7e73","2021-05-28 06:00:01","GIF","soccer","negative",10
"dislike","7c4f0389-01a5-4ea8-a643-83414441fe81","2021-04-05 01:18:00","video","tennis","negative",10
"dislike","f01ec49c-3179-43bb-b127-2b1a73f34b06","2021-04-19 09:23:32","photo","animals","negative",10
"dislike","9b3a6d30-48e8-476c-82be-9031524bd04d","2020-07-24 18:23:18","video","food","negative",10
"dislike","09f2e925-5086-42ad-8160-e763396a36ca","2020-07-11 22:33:57","audio","dogs","negative",10
"dislike","de61a447-bbf0-477e-9743-71031d59bbf8","2021-01-12 20:05:44","GIF","studying","negative",10
"dislike","d347afb6-c092-4301-ba7d-4c59d10142cb","2021-02-02 02:08:15","photo","tennis","negative",10
"dislike","2019333d-2b9c-4a22-904c-d1f1aa9c68bb","2020-10-16 12:59:21","GIF","food","negative",10
"dislike","693b5f91-52b1-4464-916c-91adccbec996","2020-11-14 20:26:06","photo","culture","negative",10
"dislike","a861f7e7-b2f5-4d86-966c-7503c8faaeca","2021-04-30 21:50:46","GIF","animals","negative",10
"dislike","daeddfcc-c030-4674-8317-56a23ab81799","2020-08-07 09:34:23","audio","animals","negative",10
"dislike","3c6354b3-7e8a-4d8c-bb80-33f17c17bd32","2021-01-19 16:35:47","audio","cooking","negative",10
"dislike","a861f7e7-b2f5-4d86-966c-7503c8faaeca","2021-01-16 11:31:55","GIF","animals","negative",10
"dislike","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","2020-11-11 04:10:34","GIF","healthy eating","negative",10
"dislike","45752c15-a54c-4b0d-8fe3-f39c40f6c8d9","2021-01-30 09:36:08","photo","education","negative",10
"dislike","b4c71928-99f0-4f1e-bdff-3d99c16113ac","2020-11-20 18:47:53","video","travel","negative",10
"dislike","70a9e79f-ca7b-48e1-b521-c1d16cb2e36d","2020-06-30 10:40:44","GIF","education","negative",10
"dislike","2d10f5b0-c590-429f-8b68-52c239617d26","2021-06-02 13:37:17","GIF","technology","negative",10
"dislike","9c8f1389-d04e-4a55-a2f5-1612539b70a7","2021-01-10 13:58:23","audio","technology","negative",10
"dislike","3dc03a86-f481-42fa-bf43-a7bcf3b6572e","2021-02-04 07:38:08","audio","fitness","negative",10
"dislike","4ce7258e-3777-42b4-af6a-dd8898c42cfd","2020-11-14 22:42:59","photo","travel","negative",10
"dislike","596a3ffe-1e2a-4999-bf8d-c8f4a8974343","2020-11-21 06:15:05","video","animals","negative",10
"dislike","edc4a60a-b5ba-4178-b99e-9d34ed92599c","2020-08-10 19:38:41","audio","technology","negative",10
"dislike","bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c","2021-03-15 14:03:46","GIF","culture","negative",10
"dislike","9a517a10-7dd2-4a30-b67a-925569d9ed84","2020-08-04 22:59:38","audio","science","negative",10
"dislike","24f994fa-51d4-4e5e-bdac-79de67e7afbb","2020-10-04 04:43:00","video","food","negative",10
"dislike","d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0","2020-07-01 02:53:14","audio","technology","negative",10
"dislike","697af362-e84b-4429-b4ea-4123c6ab44ba","2020-11-06 03:56:50","video","science","negative",10
"dislike","da8f7258-6757-4a7e-892e-a16b925ef83b","2020-12-21 15:22:22","photo","cooking","negative",10
"dislike","8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69","2021-04-01 19:34:57","photo","science","negative",10
"dislike","ebdf5d36-9ecc-44d7-b641-d33805709452","2020-12-17 12:08:40","audio","cooking","negative",10
"dislike","af6c5966-dfe7-460b-9853-62ed9f18aed4","2021-04-08 13:56:45","photo","technology","negative",10
"dislike","df6e9952-4e2a-488a-bb83-3a7241f30e6f","2021-01-15 05:53:55","video","culture","negative",10
"dislike","1517abf6-67ed-47e1-9b9b-7e79a23a4d22","2021-03-17 23:56:45","photo","education","negative",10
"dislike","b4d8b8ed-d538-49d2-a1cb-25548045bcf1","2021-04-25 14:43:01","video","healthy eating","negative",10
"dislike","dd7069e3-d0ad-4599-b159-032267fd5008","2021-05-01 12:30:44","photo","public speaking","negative",10
"dislike","6cbac852-fec6-49e2-95db-d62edeb477d0","2020-10-30 16:26:08","video","healthy eating","negative",10
"dislike","a059c110-6fab-4a4f-9482-eaf2c269911e","2020-12-29 16:31:29","GIF","food","negative",10
"dislike","c61b7ef6-d7ab-41fc-aebc-dc16f256957f","2021-06-03 10:03:39","GIF","cooking","negative",10
"dislike","1c77e474-0cc6-40ac-b48b-cbc511bffc77","2021-05-07 18:36:57","video","healthy eating","negative",10
"dislike","36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","2020-07-04 00:46:11","photo","food","negative",10
"dislike","b38723f3-878c-4308-b173-14f03639d9b8","2021-05-04 20:46:21","video","travel","negative",10
"dislike","d90a34f1-60ed-4a79-b7bf-fd22efa12e4c","2020-09-03 11:58:25","photo","travel","negative",10
"dislike","e57d3bd7-da38-492d-a87d-3a643f61fd9c","2020-12-12 00:07:33","audio","education","negative",10
"dislike","36bd1711-92f6-4240-8ac5-21df845abe86","2020-12-18 01:53:09","GIF","technology","negative",10
"dislike","990ad477-b9eb-4ea6-9ec8-3f941f53b758","2021-02-07 07:30:21","audio","animals","negative",10
"dislike","df15da28-c038-4d0c-a63a-eac77f650ee3","2020-12-24 03:00:55","audio","tennis","negative",10
"dislike","6ccf94b4-f549-4d17-a1d0-3bf7656bce81","2021-03-27 08:22:19","video","animals","negative",10
"dislike","46c69019-89b5-4a13-9b8a-2942ca22837f","2020-10-26 09:21:08","video","science","negative",10
"dislike","bc604b62-adbc-4c93-a2ae-602160714d1c","2020-09-09 18:38:03","photo","cooking","negative",10
"dislike","0a390a93-0e59-4a7a-a12c-d3f5ce4924fe","2020-07-10 17:58:24","video","public speaking","negative",10
"dislike","218838d8-52f4-4608-a1ba-d8988cc3d029","2021-05-23 06:00:11","video","food","negative",10
"dislike","a2e93b29-9259-4092-a4d7-62d5e823bb74","2020-11-02 22:53:01","video","public speaking","negative",10
"dislike","ad8bc9be-50a3-491a-b240-49b8f573238e","2021-05-04 01:00:08","GIF","soccer","negative",10
"dislike","86f4e4df-636a-48f5-bb66-03ea4fd00214","2020-08-13 05:53:11","photo","veganism","negative",10
"dislike","9a2c328f-16aa-490c-8ca2-c7deaa90db3f","2021-03-16 13:40:17","photo","culture","negative",10
"dislike","02fca291-d239-4303-8725-1c114be2f32a","2020-11-26 12:00:55","audio","dogs","negative",10
"dislike","8b51c05c-a8a2-4a6c-b031-165fb7bac840","2020-11-17 08:03:32","video","dogs","negative",10
"dislike","c892a472-bf81-4946-83c0-d3697ba65b95","2021-02-17 02:22:56","photo","soccer","negative",10
"dislike","b3b384bf-3a17-4ccb-ba86-583dede8fe3c","2021-04-29 13:41:06","photo","education","negative",10
"dislike","496645a7-64f7-4c56-94f5-a71671cb262e","2020-06-21 06:07:09","GIF","dogs","negative",10
"dislike","b3b384bf-3a17-4ccb-ba86-583dede8fe3c","2020-10-30 19:34:20","photo","education","negative",10
"dislike","f08bdab2-b888-484e-8fd9-919e6ed86c12","2021-06-14 14:19:00","audio","education","negative",10
"dislike","87349e5b-eda4-4ae6-94d7-c42b9c5f03e9","2020-11-08 06:30:33","GIF","healthy eating","negative",10
"dislike","bb9dcde7-55bb-4fb8-b349-caa58fb08823","2020-06-26 20:17:33","GIF","healthy eating","negative",10
"dislike","b50871e0-183e-4a1d-884b-f20fb271041b","2020-08-06 04:53:23","photo","cooking","negative",10
"dislike","c2640cbb-d9d4-424e-9ef5-a4c972ea2f09","2020-08-23 22:49:12","photo","travel","negative",10
"dislike","78c7c5a7-5de4-469e-8460-49e8e491bde6","2021-01-31 08:00:11","GIF","public speaking","negative",10
"dislike","72878c11-38cc-4442-bc81-7eeef47c531c","2021-01-07 05:09:13","GIF","animals","negative",10
"dislike","56a3156c-41e0-4b35-8e6d-947961b3af5b","2021-04-23 03:21:12","photo","fitness","negative",10
"dislike","ff883828-a610-492d-8635-8a777eaad25f","2021-04-07 00:18:35","photo","education","negative",10
"dislike","7df08397-b59a-4973-8c62-fc5d4c36c08a","2020-07-18 04:05:52","GIF","veganism","negative",10
"dislike","9c8be342-6cff-4d80-bf94-fd0fd8ccd845","2020-07-09 10:05:57","video","dogs","negative",10
"dislike","80d4bec9-6441-41a2-be74-0eec3e5317ef","2021-05-21 23:59:50","video","tennis","negative",10
"dislike","afe1fed5-5639-45c7-89f8-ce9d1078c910","2020-10-23 05:10:19","audio","cooking","negative",10
"dislike","7fe36d94-8867-4719-9c62-60b077cf5973","2021-03-14 17:04:46","photo","travel","negative",10
"dislike","89cf06bc-e921-4cfd-bd16-d071757d90a2","2021-01-17 00:11:50","video","animals","negative",10
"dislike","d03efe68-5986-48c4-8767-93b8f5881004","2021-01-03 15:08:04","GIF","animals","negative",10
"dislike","d0f8e229-c57e-460c-a08f-59672c606151","2021-05-07 10:36:33","GIF","soccer","negative",10
"dislike","4b1c315b-84a8-400a-bb49-9fec7dc767d5","2021-05-28 06:53:14","audio","fitness","negative",10
"dislike","d200b97e-f661-4502-80d1-1e458816d558","2020-09-17 12:17:42","audio","science","negative",10
"dislike","d03efe68-5986-48c4-8767-93b8f5881004","2020-07-24 18:15:31","GIF","animals","negative",10
"dislike","1b6f05f1-df9e-4ad4-989e-029baf20478f","2021-01-16 03:18:48","audio","fitness","negative",10
"dislike","f65dbde9-c8dc-4851-927e-964fa2e0908a","2020-12-21 17:48:17","video","education","negative",10
"dislike","d4012724-c8bf-4db3-8670-dfa1f630a72a","2020-07-27 15:23:00","photo","studying","negative",10
"dislike","17e3a8c5-ecb6-445d-8b69-f8c202d08549","2021-02-14 20:19:36","audio","cooking","negative",10
"dislike","4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c","2021-04-20 01:40:46","photo","education","negative",10
"dislike","c2373565-f5f1-415f-9786-49ff558c7739","2021-02-22 22:29:18","GIF","soccer","negative",10
"dislike","388bd9db-9d10-4f47-87c4-6db46e83bc95","2020-10-03 13:46:59","video","education","negative",10
"dislike","55f46794-426f-441b-bb60-53b5e6beebc5","2020-12-04 11:56:52","photo","food","negative",10
"dislike","2363df47-ee8b-433d-bbfc-34d5ac57e2aa","2021-04-12 23:33:05","audio","travel","negative",10
"dislike","d147ab3c-4097-4eec-b4dc-480e4ece801b","2020-07-26 12:15:46","audio","culture","negative",10
"dislike","e3c37598-5a41-471c-a65b-e0e1bef2f3ec","2020-11-26 21:06:02","audio","tennis","negative",10
"dislike","aa6c9668-7455-4a4c-9915-f7d4cb56c8c6","2021-06-10 09:01:47","photo","animals","negative",10
"dislike","d029d393-b80b-4a56-9450-7645ee42da07","2020-07-04 05:26:13","video","healthy eating","negative",10
"dislike","0a390a93-0e59-4a7a-a12c-d3f5ce4924fe","2020-09-16 00:45:25","video","public speaking","negative",10
"dislike","34a3747a-0b77-42f6-ae19-87c38b94b674","2021-02-13 18:54:30","GIF","science","negative",10
"dislike","fa39acec-96b1-441d-8f85-16dfb44bdfba","2020-06-30 05:31:47","photo","culture","negative",10
"dislike","72878c11-38cc-4442-bc81-7eeef47c531c","2021-05-25 14:23:03","GIF","animals","negative",10
"dislike","888660b0-7dd8-4983-858a-101cd03d392b","2020-10-25 22:04:52","video","science","negative",10
"dislike","daeddfcc-c030-4674-8317-56a23ab81799","2020-09-29 21:21:39","audio","animals","negative",10
"dislike","dfdf6d34-e60b-4d21-9973-4bf07769be78","2021-02-22 12:10:08","photo","public speaking","negative",10
"dislike","2297a93f-370d-47e7-8df3-3d464b3a0c0a","2021-03-17 11:11:09","video","healthy eating","negative",10
"dislike","16f8b629-5173-420f-9c8b-577313e9e128","2021-03-15 12:14:59","video","healthy eating","negative",10
"dislike","aa1f824d-9df0-4b4c-a49e-0cfb7e244122","2021-05-16 13:04:46","audio","public speaking","negative",10
"dislike","2d949603-6676-4402-900b-2c2c78315ea0","2020-11-15 03:29:05","audio","culture","negative",10
